1312,154.9,38.99
1313,156.5,38.64
1314,156.7,38.59
1315,156.2,38.48
1316,155.8,38.81
1317,155.5,39.51
1318,154.9,38.85
1319,154,38.85
1320,153.3,39.2
1321,152.5,38.61
1322,152.8,28.38
1323,162.3,-41.81
1324,161.8,-41.82
1325,161.8,-41.73
1326,161.2,-41.87
1327,161.3,-41.79
1328,161.6,-41.85
1329,161.5,-41.82
1330,161,-41.88
1331,161.8,-41.82
1332,161.2,-41.9
1333,161,-41.93
1334,161.4,-41.96
1335,161.3,-42.02
1336,161.1,-42.04
1337,161.1,-42.07
1338,161.1,-42
1339,160.8,-41.96
1340,161.8,-42.01
1341,162.1,-41.98
1342,162.3,-41.96
1343,162.4,-41.87
1344,162.4,-41.94
1345,161.9,-42.03
1346,161.8,-42.08
1347,154.9,-40.99
1348,43.2,-22.85
1349,43.3,-22.78
1350,43.2,-22.93
1351,43.2,-22.99
1352,43.3,-22.87
1353,43.3,-22.78
1354,43.3,-22.76
1355,43.3,-22.8
1356,43.3,-22.77
1357,43.3,-22.8
1358,43.3,-22.95
1359,43.3,-22.88
1360,43.3,-22.89
1361,156.2,15.06
1362,180,39.23
1363,175.5,39.31
1364,178.6,39.27
1365,183.5,39.01
1366,186.5,38.86
1367,186.2,38.81
1368,184.5,38.31
1369,183,38.07
1370,182.2,38.92
1371,181.1,39.29
1372,179.7,39.81
1373,177.9,39.98
1374,176,40.02
1375,174.3,40.18
1376,173,40.43
1377,171.6,40.5
1378,170.3,40.52
1379,169.1,40.49
1380,167.7,40.23
1381,166.5,40.05
1382,165.6,40.31
1383,164.7,40.88
1384,163.7,41.63
1385,162.3,41.1
1386,161.5,40.79
1387,160.6,40.44
1388,160,40.59
1389,159.4,40.57
1390,159.2,41.22
1391,158.4,41.17
1392,158,41.17
1393,157.3,41.16
1394,156.8,40.87
1395,156.1,40.44
1396,155.6,40.41
1397,154.8,39.96
1398,87.9,1.6
1399,42.1,-24.6
1400,42,-24.68
1401,42,-24.67
